DBN,Cohort,Total Enrolled,Total Present,Average Attendance
27Q065,2006,98142.0,91644.0,0.9337898147582075
27Q065,2007,105245.0,98987.0,0.940538742933156
27Q065,2008,101093.0,93991.0,0.9297478559346345
27Q066,2006,79896.0,74772.0,0.935866626614599
27Q066,2007,77699.0,72790.0,0.9368202936974735
27Q066,2008,76938.0,71766.0,0.9327770412539967
27Q090,2006,158167.0,146707.0,0.92754493668085
27Q090,2007,156378.0,145445.0,0.9300860734885982
27Q090,2008,152766.0,142136.0,0.9304164539229933
27Q096,2006,50715.0,45749.0,0.9020802523908114
27Q096,2007,49740.0,45844.0,0.9216726980297547
27Q096,2008,55553.0,51283.0,0.9231364642773567
27Q097,2006,133925.0,123644.0,0.9232331528840769
27Q097,2007,132862.0,123480.0,0.9293853773087866
27Q097,2008,133686.0,123664.0,0.9250332869560014
27Q100,2006,205320.0,192454.0,0.937336840054549
27Q100,2007,195738.0,183769.0,0.9388519347290766
27Q100,2008,189831.0,174911.0,0.9214037749366542
27Q104,2006,110782.0,100762.0,0.9095520933003557
27Q104,2007,115439.0,105079.0,0.9102556328450524
27Q104,2008,114552.0,103916.0,0.9071513373838955
27Q105,2006,161133.0,144412.0,0.8962285813582569
27Q105,2007,167342.0,150298.0,0.8981487014616772
27Q105,2008,164556.0,149320.0,0.9074114587131432
27Q106,2006,83614.0,76508.0,0.9150142320664003
27Q106,2007,76187.0,70064.0,0.9196319582080933
27Q106,2008,72263.0,66289.0,0.9173297538159224
27Q108,2006,245392.0,230222.0,0.9381805437830084
27Q108,2007,238559.0,225860.0,0.9467678855125986
27Q108,2008,241290.0,227307.0,0.9420489866965063
27Q114,2006,148363.0,138028.0,0.9303397747416808
27Q114,2007,152400.0,142725.0,0.9365157480314961
27Q114,2008,152483.0,143810.0,0.9431215283015156
27Q123,2006,113133.0,101401.0,0.8962990462552924
27Q123,2007,113539.0,103918.0,0.9152625969931036
27Q123,2008,115281.0,105601.0,0.9160312627406078
27Q124,2006,199036.0,186376.0,0.936393416266404
27Q124,2007,210819.0,198744.0,0.9427233788225919
27Q124,2008,211001.0,198970.0,0.942981312884773
27Q137,2006,349350.0,320835.0,0.9183769858308287
27Q137,2007,344277.0,316914.0,0.9205203949145601
27Q137,2008,340819.0,312597.0,0.9171935836910501
27Q146,2006,97046.0,90364.0,0.9311460544484059
27Q146,2007,111608.0,104833.0,0.9392964662031396
27Q146,2008,123465.0,115636.0,0.9365893168104321
27Q155,2006,121154.0,111726.0,0.9221816861184938
27Q155,2007,123828.0,116131.0,0.9378411990825984
27Q155,2008,112260.0,104778.0,0.9333511491181187
27Q180,2006,204.0,204.0,1.0
27Q183,2006,120951.0,108286.0,0.8952881745500244
27Q183,2007,121721.0,109731.0,0.9014960442323018
27Q183,2008,121734.0,110336.0,0.9063696255770779
27Q197,2006,97243.0,90200.0,0.927573192929054
27Q197,2007,87597.0,81420.0,0.9294838864344669
27Q197,2008,85635.0,79065.0,0.9232790331056226
27Q202,2006,221516.0,199590.0,0.9010184365914877
27Q202,2007,214283.0,194113.0,0.9058721410471199
27Q202,2008,195844.0,181393.0,0.9262116786830334
27Q207,2006,137864.0,129042.0,0.9360094005686764
27Q207,2007,137212.0,128520.0,0.9366527708946739
27Q207,2008,138299.0,129846.0,0.9388788060651198
27Q210,2006,401137.0,361910.0,0.9022104667482681
27Q210,2007,374209.0,340588.0,0.9101544858621786
27Q210,2008,363040.0,332138.0,0.9148799030409872
27Q215,2006,110949.0,100751.0,0.9080838944019324
27Q215,2007,110952.0,100683.0,0.9074464633354964
27Q215,2008,112493.0,102978.0,0.9154169592774661
27Q223,2006,123216.0,113290.0,0.9194422802233476
27Q223,2007,129942.0,120435.0,0.9268365886318511
27Q223,2008,128661.0,118116.0,0.9180404318324901
27Q225,2006,126802.0,111070.0,0.8759325562688286
27Q225,2007,116542.0,101217.0,0.868502342503132
27Q225,2008,104453.0,94166.0,0.9015155141546916
27Q226,2006,323360.0,286339.0,0.8855115042058387
27Q226,2007,308506.0,278078.0,0.9013698274911995
27Q226,2008,295252.0,268603.0,0.9097415089482882
27Q232,2006,130081.0,121396.0,0.9332339081034124
27Q232,2007,146420.0,137132.0,0.9365660428903155
27Q232,2008,161345.0,151575.0,0.9394465276271344
27Q253,2006,81023.0,73060.0,0.9017192649000901
27Q253,2007,92450.0,84696.0,0.9161276365603028
27Q253,2008,95097.0,87475.0,0.9198502581574602
27Q254,2006,91114.0,83724.0,0.9188928155936519
27Q254,2007,109614.0,102065.0,0.9311310599011076
27Q254,2008,113398.0,105431.0,0.9297430289775834
27Q260,2006,44769.0,37305.0,0.8332774911210883
27Q260,2007,58633.0,48357.0,0.8247403339416369
27Q260,2008,68275.0,53004.0,0.7763310142804833
27Q262,2006,92492.0,82995.0,0.8973208493707564
27Q262,2007,106481.0,94794.0,0.890243329795926
27Q262,2008,103240.0,91881.0,0.8899748159628051
27Q279,2006,22391.0,20429.0,0.9123755080166138
27Q279,2007,38980.0,35462.0,0.9097485890200102
27Q282,2006,13959.0,13483.0,0.965900136112902
27Q282,2007,28774.0,27743.0,0.9641690414957949
27Q282,2008,42711.0,41290.0,0.9667298822317436
27Q302,2008,10328.0,8639.0,0.8364639814097599
27Q306,2008,25412.0,23250.0,0.9149220840547773
27Q308,2008,22786.0,20455.0,0.8977003423154568
27Q309,2008,20953.0,18964.0,0.90507325919916
27Q323,2006,83405.0,80123.0,0.9606498411366226
27Q323,2007,110912.0,105922.0,0.9550093768032314
27Q323,2008,134041.0,126552.0,0.9441290351459628
27Q333,2006,50660.0,45493.0,0.8980063166206079
27Q333,2007,64050.0,60114.0,0.9385480093676815
27Q333,2008,76241.0,71818.0,0.9419865951390984
27Q400,2006,234319.0,195850.0,0.8358263734481626
27Q400,2007,224508.0,183577.0,0.8176857840255136
27Q400,2008,201859.0,163590.0,0.8104171723827028
27Q410,2006,356686.0,273928.0,0.7679808010406912
27Q410,2007,291976.0,232257.0,0.7954660657040304
27Q410,2008,249366.0,194739.0,0.7809364548494984
27Q465,2006,156318.0,119173.0,0.7623754142197315
27Q465,2007,138089.0,105242.0,0.762131668706414
27Q465,2008,83830.0,64933.0,0.7745795061433854
27Q475,2006,592267.0,462413.0,0.7807509113288432
27Q475,2007,602860.0,466641.0,0.7740453836711675
27Q475,2008,566017.0,455170.0,0.80416312584251
27Q480,2006,517235.0,386146.0,0.7465581408837376
27Q480,2007,531829.0,400496.0,0.7530540831733509
27Q480,2008,541132.0,420039.0,0.7762228070045756
27Q481,2006,4637.0,4637.0,1.0
27Q481,2007,4440.0,4434.0,0.9986486486486487
27Q481,2008,4368.0,4368.0,1.0
27Q487,2006,34110.0,19695.0,0.5773966578715919
27Q487,2007,31130.0,18631.0,0.5984902023771281
27Q487,2008,31799.0,19198.0,0.603729677033869
27Q650,2006,33911.0,31999.0,0.9436171153902864
27Q650,2007,65299.0,61816.0,0.946660745187522
27Q650,2008,103109.0,96690.0,0.9377454926340086
28Q008,2006,176732.0,157241.0,0.8897143697802322
28Q008,2007,167814.0,152439.0,0.9083807072115556
28Q008,2008,148048.0,132214.0,0.8930482005835945
28Q030,2006,102017.0,93867.0,0.9201113539900213
28Q030,2007,105818.0,98551.0,0.9313254833771192
28Q030,2008,99740.0,92214.0,0.9245438139161821
28Q040,2006,96220.0,84381.0,0.8769590521721056
28Q040,2007,94271.0,84103.0,0.8921407431765866
28Q040,2008,91452.0,81728.0,0.8936709968070682
28Q048,2006,67011.0,60650.0,0.9050752861470505
28Q048,2007,66302.0,60126.0,0.9068504720822901
28Q048,2008,66209.0,59935.0,0.9052394689543718
28Q050,2006,157335.0,146523.0,0.9312803889789303
28Q050,2007,155362.0,144942.0,0.9329308325073056
28Q050,2008,161571.0,149297.0,0.9240333970823972
28Q054,2006,98190.0,90907.0,0.9258274773398513
28Q054,2007,104087.0,97000.0,0.9319127268534976
28Q054,2008,104422.0,96683.0,0.9258872651356994
28Q055,2006,133443.0,124444.0,0.9325629669596757
28Q055,2007,133113.0,123970.0,0.9313139963790164
28Q055,2008,129691.0,120429.0,0.9285840960436731
28Q072,2006,151783.0,134945.0,0.8890653103443732
28Q072,2007,139567.0,128168.0,0.9183259653069852
28Q072,2008,148298.0,135248.0,0.9120015104721574
28Q080,2006,114732.0,106905.0,0.9317801485200293
28Q080,2007,115814.0,107326.0,0.9267100695943495
28Q080,2008,112368.0,103845.0,0.9241510038445109
28Q082,2006,106130.0,98960.0,0.9324413455196457
28Q082,2007,106897.0,99792.0,0.9335341496955013
28Q082,2008,112958.0,104962.0,0.9292126277023318
28Q086,2006,175177.0,165537.0,0.9449699446845191
28Q086,2007,166377.0,157424.0,0.9461884755705416
28Q086,2008,171008.0,160181.0,0.9366871725299402
28Q099,2006,136863.0,128731.0,0.9405829186851085
28Q099,2007,138916.0,131757.0,0.9484652595813298
28Q099,2008,134859.0,127959.0,0.9488354503592641
28Q101,2006,115719.0,109293.0,0.9444689290436316
28Q101,2007,112414.0,106682.0,0.949009909797712
28Q101,2008,114701.0,109197.0,0.9520143677910393
28Q117,2006,198875.0,185989.0,0.9352055311125078
28Q117,2007,208333.0,194487.0,0.9335390936625498
28Q117,2008,205732.0,191878.0,0.932659965391869
28Q121,2006,184349.0,172226.0,0.9342388621581891
28Q121,2007,174118.0,162649.0,0.9341308767617363
28Q121,2008,175015.0,160821.0,0.9188983801388453
28Q139,2006,141748.0,135117.0,0.9532197985156757
28Q139,2007,145889.0,138873.0,0.9519086428723207
28Q139,2008,148426.0,142268.0,0.9585113120342797
28Q140,2006,140916.0,126802.0,0.8998410400522296
28Q140,2007,137280.0,125472.0,0.913986013986014
28Q140,2008,143432.0,130489.0,0.9097621172402254
28Q144,2006,132456.0,124462.0,0.9396478830706045
28Q144,2007,128970.0,121937.0,0.9454679382802202
28Q144,2008,129528.0,122765.0,0.9477873509974677
28Q157,2006,202618.0,187268.0,0.9242416764552014
28Q157,2007,189462.0,176874.0,0.933559236152896
28Q157,2008,196325.0,181692.0,0.9254654272252643
28Q160,2006,141065.0,129543.0,0.9183213412256761
28Q160,2007,140830.0,130375.0,0.925761556486544
28Q160,2008,137476.0,125608.0,0.9136722046029853
28Q161,2006,153273.0,144093.0,0.9401068681372453
28Q161,2007,145444.0,137352.0,0.9443634663513105
28Q161,2008,147966.0,139696.0,0.9441087817471582
28Q174,2006,110632.0,104263.0,0.9424307614433437
28Q174,2007,104160.0,98154.0,0.9423387096774194
28Q174,2008,106658.0,100183.0,0.9392919424703258
28Q175,2006,118038.0,111925.0,0.9482115928768702
28Q175,2007,115123.0,109591.0,0.9519470479400294
28Q175,2008,117541.0,111594.0,0.949404888506989
28Q182,2006,164366.0,150043.0,0.91285910711461
28Q182,2007,163420.0,150220.0,0.919226532860115
28Q182,2008,153313.0,140773.0,0.9182065447809383
28Q190,2006,188367.0,177988.0,0.9449001152006455
28Q190,2007,165849.0,157714.0,0.9509493575481311
28Q190,2008,144458.0,135709.0,0.9394356837281425
28Q196,2006,122233.0,116535.0,0.953384110673877
28Q196,2007,129600.0,124258.0,0.9587808641975308
28Q196,2008,122767.0,117506.0,0.9571464644407699
28Q206,2006,124467.0,115739.0,0.9298769955088497
28Q206,2007,119295.0,111742.0,0.9366863657320089
28Q206,2008,116618.0,108104.0,0.9269924025450617
28Q217,2006,235227.0,214511.0,0.9119318785683617
28Q217,2007,225366.0,206574.0,0.9166156385612737
28Q217,2008,218869.0,200242.0,0.9148942975021588
28Q220,2006,90562.0,84825.0,0.9366511340297254
28Q220,2007,87748.0,82756.0,0.9431098144687058
28Q220,2008,87720.0,82292.0,0.9381212950296398
28Q284,2006,14872.0,14480.0,0.9736417428725122
28Q284,2007,29591.0,28787.0,0.9728295765604407
28Q284,2008,43548.0,41881.0,0.9617204004776339
28Q303,2008,18194.0,17122.0,0.9410794767505771
28Q310,2008,14919.0,13641.0,0.9143374220792279
28Q440,2006,620534.0,538268.0,0.8674270869928159
28Q440,2007,610010.0,547494.0,0.8975164341568171
28Q440,2008,613451.0,547754.0,0.8929058718626264
28Q470,2006,367302.0,292588.0,0.7965870046991305
28Q470,2007,298015.0,242327.0,0.8131369226381222
28Q470,2008,250910.0,200336.0,0.7984376868199753
28Q505,2006,531982.0,447850.0,0.841851791977924
28Q505,2007,559347.0,469461.0,0.8393019002515433
28Q505,2008,541314.0,468369.0,0.8652445715425797
28Q540,2007,69759.0,48315.0,0.6925988044553391
28Q540,2008,67767.0,48369.0,0.7137544822701315
28Q620,2006,443636.0,405611.0,0.9142878395801963
28Q620,2007,460322.0,423465.0,0.9199321344623981
28Q620,2008,450228.0,411942.0,0.9149630853700792
28Q680,2006,109656.0,97440.0,0.8885970671919458
28Q680,2007,112624.0,101773.0,0.9036528626225316
28Q680,2008,112327.0,100653.0,0.8960712918532499
28Q687,2006,64952.0,63070.0,0.9710247567434414
28Q687,2007,63177.0,61067.0,0.9666017696313531
28Q687,2008,68020.0,65763.0,0.9668185827697736
28Q690,2006,99389.0,87964.0,0.8850476410870418
28Q690,2007,95447.0,84255.0,0.8827412071620899
28Q690,2008,95128.0,81893.0,0.8608716676478009
28Q896,2006,29176.0,27957.0,0.9582190841787771
28Q896,2007,42695.0,40293.0,0.9437404848342897
28Q896,2008,53496.0,49224.0,0.9201435621354868
29Q015,2006,81874.0,75823.0,0.9260937538168406
29Q015,2007,82526.0,77797.0,0.9426968470542617
29Q015,2008,82014.0,75939.0,0.9259272807081718
29Q033,2006,218388.0,206428.0,0.9452350861768961
29Q033,2007,202458.0,191646.0,0.9465963310908929
29Q033,2008,186024.0,175224.0,0.9419429750999871
29Q034,2006,96179.0,88627.0,0.9214797408997806
29Q034,2007,91118.0,84507.0,0.9274457297131192
29Q034,2008,89026.0,82579.0,0.9275829532945432
29Q035,2006,119151.0,111298.0,0.93409203447726
29Q035,2007,120060.0,111702.0,0.9303848075962019
29Q035,2008,109331.0,100799.0,0.9219617491836716
29Q036,2006,91686.0,84577.0,0.9224636258534563
29Q036,2007,89311.0,82906.0,0.928284309883441
29Q036,2008,86705.0,79734.0,0.9196009457355401
29Q037,2006,108887.0,99230.0,0.9113117268360778
29Q037,2007,104624.0,95066.0,0.9086442881174491
29Q037,2008,110153.0,99334.0,0.901782066761686
29Q038,2006,71189.0,66341.0,0.931899591228982
29Q038,2007,63319.0,59592.0,0.9411393104755287
29Q038,2008,57771.0,54048.0,0.935555901750013
29Q052,2006,114970.0,104183.0,0.9061755240497521
29Q052,2007,112456.0,103176.0,0.9174788361670342
29Q052,2008,111908.0,101931.0,0.9108464095507024
29Q059,2006,173928.0,159064.0,0.9145393496159331
29Q059,2007,162890.0,151392.0,0.9294124869543864
29Q059,2008,147886.0,137115.0,0.927166871779614
29Q095,2006,235333.0,221992.0,0.943310118003
29Q095,2007,233014.0,220922.0,0.9481061223789129
29Q095,2008,233577.0,219399.0,0.9393005304460628
29Q109,2006,280556.0,253702.0,0.9042829239082394
29Q109,2007,264208.0,241658.0,0.9146505783322231
29Q109,2008,228654.0,206847.0,0.9046288278359442
29Q116,2006,161634.0,147951.0,0.915345781209399
29Q116,2007,166925.0,152638.0,0.914410663471619
29Q116,2008,160271.0,145964.0,0.9107324469180326
29Q118,2006,125785.0,115186.0,0.9157371705688278
29Q118,2007,122002.0,112403.0,0.9213209619514434
29Q118,2008,118650.0,107472.0,0.9057901390644754
29Q131,2006,123223.0,115985.0,0.941260965891108
29Q131,2007,128676.0,121733.0,0.9460427740992882
29Q131,2008,142795.0,134010.0,0.9384782380335446
29Q132,2006,74997.0,69953.0,0.9327439764257237
29Q132,2007,76860.0,71582.0,0.9313296903460838
29Q132,2008,69443.0,64716.0,0.9319297841395101
29Q134,2006,86993.0,79743.0,0.9166599611462991
29Q134,2007,86102.0,78871.0,0.9160182109590951
29Q134,2008,88646.0,80996.0,0.9137016898675632
29Q135,2006,224748.0,212205.0,0.9441908270596401
29Q135,2007,220236.0,208936.0,0.9486914037668682
29Q135,2008,210159.0,198323.0,0.9436807369658211
29Q136,2006,134543.0,123892.0,0.9208357179489085
29Q136,2007,133945.0,123957.0,0.9254320803314794
29Q136,2008,129575.0,118110.0,0.9115184256222265
29Q138,2006,171381.0,159278.0,0.9293795694972021
29Q138,2007,171013.0,159215.0,0.931011092723945
29Q138,2008,166250.0,153879.0,0.9255879699248121
29Q147,2006,152439.0,142596.0,0.9354299096687856
29Q147,2007,168626.0,157993.0,0.9369432946283491
29Q147,2008,165428.0,153641.0,0.9287484585438982
29Q156,2006,148769.0,139930.0,0.9405857403088009
29Q156,2007,145899.0,137983.0,0.9457432881651006
29Q156,2008,149201.0,140427.0,0.9411934236365708
29Q176,2006,109106.0,102202.0,0.9367220867779957
29Q176,2007,115360.0,109291.0,0.9473907766990292
29Q176,2008,126725.0,120472.0,0.9506569343065694
29Q181,2006,96892.0,89816.0,0.9269702349007142
29Q181,2007,95257.0,87217.0,0.9155967540443222
29Q181,2008,77440.0,70125.0,0.9055397727272727
29Q192,2006,124304.0,115575.0,0.9297769983266829
29Q192,2007,112927.0,106597.0,0.943946089066388
29Q192,2008,126587.0,117771.0,0.9303561977138253
29Q195,2006,122927.0,113945.0,0.9269322443401369
29Q195,2007,131029.0,121760.0,0.9292599348235887
29Q195,2008,128832.0,118650.0,0.9209668405365127
29Q208,2006,132925.0,126336.0,0.9504306940003762
29Q208,2007,132490.0,126340.0,0.9535814023699902
29Q208,2008,133163.0,126911.0,0.9530500214023415
29Q231,2006,165969.0,149233.0,0.8991618916785665
29Q231,2007,142247.0,127164.0,0.8939661293384044
29Q231,2008,148069.0,135733.0,0.9166874902916884
29Q238,2006,266346.0,240379.0,0.902506514083185
29Q238,2007,274588.0,249119.0,0.9072464929275861
29Q238,2008,275543.0,252136.0,0.915051371292321
29Q248,2006,32800.0,28122.0,0.8573780487804878
29Q248,2007,44916.0,39202.0,0.872784753762579
29Q248,2008,60858.0,51351.0,0.8437838903677413
29Q251,2006,77032.0,72639.0,0.9429717519991692
29Q251,2007,75637.0,71705.0,0.9480148604518952
29Q251,2008,69660.0,65675.0,0.942793568762561
29Q259,2006,56191.0,50281.0,0.8948230143617305
29Q259,2007,83523.0,72496.0,0.8679764855189589
29Q259,2008,94761.0,83330.0,0.8793702050421587
29Q265,2006,48751.0,41883.0,0.8591208385469016
29Q265,2007,65817.0,57312.0,0.8707780664569944
29Q265,2008,65287.0,56254.0,0.8616416744528007
29Q268,2006,88739.0,84342.0,0.9504501966440911
29Q268,2007,92232.0,87477.0,0.9484452250845693
29Q268,2008,96889.0,91002.0,0.93923974857827
29Q270,2006,114579.0,110154.0,0.9613803576571623
29Q270,2007,113339.0,108953.0,0.9613019349032549
29Q270,2008,113759.0,108953.0,0.9577527931855941
29Q272,2006,61062.0,53672.0,0.8789754675575644
29Q272,2007,66008.0,59390.0,0.8997394255241788
29Q272,2008,68032.0,61639.0,0.9060295155221072
29Q283,2006,18254.0,15805.0,0.8658376246302181
29Q283,2007,37471.0,30018.0,0.8010995169597822
29Q283,2008,53184.0,46017.0,0.8652414259927798
29Q295,2007,30728.0,28542.0,0.928859671960427
29Q295,2008,67564.0,63434.0,0.9388727724823871
29Q420,2007,1454.0,1454.0,1.0
29Q492,2006,85457.0,72591.0,0.8494447499912237
29Q492,2007,84846.0,73720.0,0.8688683025717182
29Q492,2008,80647.0,70959.0,0.8798715389289125
29Q494,2006,84458.0,71564.0,0.8473324019039049
29Q494,2007,87510.0,74309.0,0.8491486687235744
29Q494,2008,88030.0,76401.0,0.867897307735999
29Q496,2006,85791.0,72714.0,0.8475714235758995
29Q496,2007,82272.0,70334.0,0.8548959548813692
29Q496,2008,82927.0,70554.0,0.8507964836542984
29Q498,2006,83334.0,72091.0,0.8650850793193654
29Q498,2007,81457.0,68859.0,0.8453417140331708
29Q498,2008,79755.0,69106.0,0.8664785906839697
30Q002,2006,116059.0,108969.0,0.938910381788573
30Q002,2007,116085.0,109860.0,0.9463755007106861
30Q002,2008,117408.0,109990.0,0.9368186154265468
30Q010,2006,156438.0,145452.0,0.9297740958079239
30Q010,2007,162904.0,151487.0,0.9299157786180818
30Q010,2008,170332.0,157096.0,0.9222929337998732
30Q011,2006,220451.0,209212.0,0.9490181491578628
30Q011,2007,216116.0,206268.0,0.954431879175998
30Q011,2008,214131.0,202684.0,0.9465420700412365
30Q017,2006,133194.0,125635.0,0.9432481943631095
30Q017,2007,132056.0,125122.0,0.9474919731023203
30Q017,2008,126858.0,119948.0,0.9455296473222028
30Q069,2006,209750.0,199299.0,0.9501740166865316
30Q069,2007,226861.0,214630.0,0.9460859292694646
30Q069,2008,226854.0,213194.0,0.9397850599945339
30Q070,2006,209621.0,196327.0,0.9365807815056697
30Q070,2007,199064.0,188404.0,0.9464493831129687
30Q070,2008,192215.0,180773.0,0.9404729079416279
30Q076,2006,126437.0,115624.0,0.9144791477178358
30Q076,2007,121761.0,112062.0,0.920343952497105
30Q076,2008,112417.0,103394.0,0.9197363388099664
30Q078,2006,46899.0,43311.0,0.923495170472718
30Q078,2007,46640.0,43594.0,0.9346912521440823
30Q078,2008,46229.0,43361.0,0.9379610201388738
30Q084,2006,67484.0,63558.0,0.9418232469918796
30Q084,2007,69690.0,65571.0,0.9408953938872148
30Q084,2008,74482.0,69426.0,0.932117827126017
30Q085,2006,84946.0,78439.0,0.9233983942740094
30Q085,2007,83594.0,77835.0,0.9311074957532838
30Q085,2008,83142.0,77783.0,0.9355440090447668
30Q092,2006,147178.0,139596.0,0.9484841484460993
30Q092,2007,152802.0,145849.0,0.9544966688917684
30Q092,2008,154331.0,147234.0,0.9540144235442004
30Q111,2006,74052.0,65423.0,0.8834737751850051
30Q111,2007,76922.0,68464.0,0.8900444606224487
30Q111,2008,74410.0,66480.0,0.8934283026474936
30Q112,2006,97855.0,90978.0,0.929722548668949
30Q112,2007,97453.0,90803.0,0.9317619775686742
30Q112,2008,88204.0,81310.0,0.9218402793524103
30Q122,2006,253006.0,239636.0,0.9471554034291677
30Q122,2007,252193.0,240045.0,0.9518305424813536
30Q122,2008,251718.0,238052.0,0.945709087153084
30Q126,2006,136546.0,122598.0,0.8978512735634878
30Q126,2007,118963.0,106006.0,0.8910837823524962
30Q126,2008,114081.0,102630.0,0.8996239514029505
30Q127,2006,192023.0,178254.0,0.9282950479890429
30Q127,2007,213209.0,198407.0,0.9305751633373825
30Q127,2008,214410.0,197808.0,0.9225689100321813
30Q141,2006,199672.0,185052.0,0.9267799190672703
30Q141,2007,191560.0,178534.0,0.932000417623721
30Q141,2008,183284.0,172057.0,0.9387453351083564
30Q145,2006,366488.0,344490.0,0.9399762065879373
30Q145,2007,349687.0,329988.0,0.9436667648497085
30Q145,2008,347932.0,324696.0,0.9332168354735982
30Q148,2006,208568.0,194730.0,0.93365233401097
30Q148,2007,210258.0,196386.0,0.9340239134777274
30Q148,2008,206625.0,191903.0,0.9287501512401694
30Q149,2006,196308.0,186356.0,0.9493041546956823
30Q149,2007,206439.0,196677.0,0.9527124235246247
30Q149,2008,212780.0,201886.0,0.9488015790957797
30Q150,2006,231355.0,217586.0,0.9404854012232283
30Q150,2007,226879.0,214888.0,0.9471480392632196
30Q150,2008,225279.0,211779.0,0.9400743078582557
30Q151,2006,122950.0,111807.0,0.9093696624644164
30Q151,2007,107492.0,98913.0,0.9201894094444237
30Q151,2008,99424.0,91204.0,0.9173237850016093
30Q152,2006,232666.0,218829.0,0.9405284828896358
30Q152,2007,234615.0,222124.0,0.9467595848517785
30Q152,2008,236609.0,223039.0,0.9426479973289267
30Q166,2006,213945.0,201669.0,0.9426207670195611
30Q166,2007,202665.0,192980.0,0.9522117780573853
30Q166,2008,194658.0,185049.0,0.9506365009401103
30Q171,2006,136448.0,124525.0,0.9126187265478424
30Q171,2007,127935.0,117181.0,0.9159416891390159
30Q171,2008,119062.0,108698.0,0.9129529152878332
30Q204,2006,178411.0,163244.0,0.9149884256015605
30Q204,2007,162349.0,149299.0,0.9196176139058448
30Q204,2008,141833.0,130512.0,0.9201807759830223
30Q212,2006,131998.0,124967.0,0.94673404142487
30Q212,2007,135188.0,128450.0,0.9501582980737935
30Q212,2008,130730.0,124016.0,0.9486422397307428
30Q222,2006,58404.0,54259.0,0.9290288336415314
30Q222,2007,57712.0,53725.0,0.9309155808150817
30Q222,2008,61789.0,57037.0,0.9230931071873635
30Q227,2006,273626.0,259039.0,0.9466900075285244
30Q227,2007,270443.0,257214.0,0.9510839622397326
30Q227,2008,268093.0,252849.0,0.943139134554054
30Q228,2006,67457.0,63087.0,0.9352179907200142
30Q228,2007,69644.0,65004.0,0.93337545230027
30Q228,2008,68794.0,63907.0,0.9289618280664012
30Q230,2006,181154.0,170110.0,0.9390352959360544
30Q230,2007,181247.0,171879.0,0.9483136272600374
30Q230,2008,174128.0,163619.0,0.9396478452632546
30Q234,2006,129579.0,120668.0,0.9312311408484399
30Q234,2007,127690.0,120414.0,0.9430182473177227
30Q234,2008,125169.0,118131.0,0.9437720202286508
30Q235,2006,42077.0,40016.0,0.9510183710815885
30Q235,2007,27438.0,26208.0,0.9551716597419637
30Q235,2008,28295.0,27156.0,0.959745538080933
30Q286,2006,14661.0,14319.0,0.9766728054020871
30Q286,2007,29004.0,28336.0,0.976968693973245
30Q286,2008,43850.0,42307.0,0.964811858608894
30Q301,2008,20753.0,19497.0,0.9394786295957211
30Q445,2006,554015.0,463902.0,0.8373455592357608
30Q445,2007,525492.0,446695.0,0.8500509998249259
30Q445,2008,515586.0,443507.0,0.8601998502674627
30Q450,2006,571432.0,468471.0,0.8198193310840135
30Q450,2007,562029.0,461664.0,0.8214238055331664
30Q450,2008,525730.0,419827.0,0.7985600973883933
30Q501,2006,104137.0,94538.0,0.9078233480895359
30Q501,2007,104057.0,95904.0,0.9216487117637449
30Q501,2008,108950.0,99537.0,0.9136025699862322
30Q502,2006,161290.0,134484.0,0.8338024676049353
30Q502,2007,162525.0,140175.0,0.8624826949700046
30Q502,2008,162062.0,143794.0,0.8872777085313028
30Q555,2006,179230.0,164836.0,0.9196897840763265
30Q555,2007,175201.0,159619.0,0.9110621514717382
30Q555,2008,152653.0,136660.0,0.8952329793715158
30Q575,2006,103386.0,95822.0,0.926837289381541
30Q575,2007,106285.0,99232.0,0.9336406830691066
30Q575,2008,107708.0,100987.0,0.9375998068852824
30Q580,2006,78383.0,71358.0,0.9103759743822002
30Q580,2007,78922.0,72707.0,0.9212513621043562
30Q580,2008,77137.0,70624.0,0.9155658114782789
31R001,2006,102904.0,96352.0,0.9363290056751924
31R001,2007,101825.0,95680.0,0.9396513626319666
31R001,2008,98468.0,92574.0,0.9401429906162408
31R002,2006,181338.0,161237.0,0.8891517497711456
31R002,2007,175521.0,157879.0,0.8994878105753727
31R002,2008,170905.0,154941.0,0.9065913811766771
31R003,2006,141108.0,132650.0,0.940060095813136
31R003,2007,147918.0,138801.0,0.9383644992495842
31R003,2008,153271.0,144092.0,0.9401126109962094
31R004,2006,142161.0,132309.0,0.9306982927807205
31R004,2007,143610.0,133613.0,0.9303878559988858
31R004,2008,144521.0,135695.0,0.9389292905529301
31R005,2006,41016.0,38698.0,0.943485469085235
31R005,2007,41717.0,39331.0,0.942805091449529
31R005,2008,40663.0,38623.0,0.9498315421882301
31R006,2006,170552.0,160272.0,0.9397251278202542
31R006,2007,165824.0,156259.0,0.9423183616364338
31R006,2008,159548.0,150150.0,0.9410960964725349
31R007,2006,229727.0,212857.0,0.926565009772469
31R007,2007,220331.0,205882.0,0.9344213932674023
31R007,2008,212867.0,197762.0,0.9290401988095853
31R008,2006,82075.0,77138.0,0.9398477002741396
31R008,2007,82454.0,77068.0,0.9346787299585223
31R008,2008,82964.0,77735.0,0.9369726628417144
31R011,2006,53704.0,49214.0,0.9163935647251601
31R011,2007,51911.0,48261.0,0.9296873495020324
